Order_ID,Order_Date,Model,Vehicle_Type,Powertrain,Model_Year,Country,Region,Sales_Channel,Payment_Method,Salesperson,Quantity,Unit_Price_USD,Discount_Rate,Discount_Amount_USD,Revenue_USD,Estimated_Cost_USD,Estimated_Profit_USD,Customer_ID,Customer_Segment,Delivery_Days,Customer_Rating,Month
BYD-102463,2026-03-18,BYD Seal,Sedan,EV,2023,United Kingdom,Europe,Online,Lease,Salesperson_011,1,42801.54,0.0365,1562.26,41239.28,33175.39,8063.9,CUST-79171,Individual,51,5.0,2026-03
BYD-102464,2024-04-13,BYD Dolphin,Hatchback,EV,2023,Brazil,South America,Dealership,Financing,Salesperson_039,1,24713.48,0.0113,279.26,24434.22,17707.31,6726.91,CUST-96888,Individual,3,4.6,2024-04
BYD-102465,2025-06-03,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Dealership,Financing,Salesperson_095,3,31338.59,0.0829,7793.91,86221.86,64104.84,22117.02,CUST-61529,Business,29,4.7,2025-06
BYD-102466,2026-02-28,BYD Han,Sedan,EV,2020,China,Asia,Dealership,Cash,Salesperson_039,3,59938.45,0.096,17262.27,162553.08,136052.74,26500.33,CUST-53940,Individual,56,4.1,2026-02
BYD-102467,2025-07-06,BYD Seal,Sedan,EV,2023,China,Asia,Corporate,Financing,Salesperson_020,1,43825.79,0.0362,1586.49,42239.3,35896.83,6342.47,CUST-15978,Government,38,4.7,2025-07
BYD-102468,2026-05-05,BYD Seagull,Hatchback,EV,2023,UAE,Middle East,Corporate,Lease,Salesperson_042,1,13180.79,0.0501,660.36,12520.43,10199.52,2320.91,CUST-36700,Individual,13,3.9,2026-05
BYD-102469,2026-01-26,BYD Qin Plus DM-i,Sedan,PHEV,2021,Australia,Oceania,Online,Financing,Salesperson_002,1,19535.88,0.0795,1553.1,17982.78,15208.84,2773.94,CUST-14707,Business,43,4.2,2026-01
BYD-102470,2026-06-23,BYD Song Plus DM-i,SUV,PHEV,2021,Mexico,North America,Dealership,Lease,Salesperson_024,5,31473.59,0.0676,10638.07,146729.88,120881.11,25848.77,CUST-60831,Individual,43,3.5,2026-06
BYD-102471,2025-06-23,BYD Han,Sedan,EV,2020,United Kingdom,Europe,Corporate,Financing,Salesperson_055,2,51796.04,0.0525,5438.58,98153.5,71157.05,26996.45,CUST-93314,Individual,37,4.1,2025-06
BYD-102472,2024-02-08,BYD Shark,Pickup,PHEV,2024,Pakistan,Asia,Corporate,Cash,Salesperson_073,1,59576.27,0.1024,6100.61,53475.66,40735.78,12739.88,CUST-59673,Individual,40,4.6,2024-02
BYD-102473,2025-11-08,BYD Seagull,Hatchback,EV,2023,China,Asia,Corporate,Lease,Salesperson_017,1,10718.77,0.0278,297.98,10420.79,8932.38,1488.41,CUST-63017,Individual,40,4.9,2025-11
BYD-102474,2024-12-10,BYD Atto 3,SUV,EV,2022,Pakistan,Asia,Dealership,Financing,Salesperson_079,1,39320.89,0.0384,1509.92,37810.97,29429.0,8381.96,CUST-95373,Business,44,4.5,2024-12
BYD-102475,2026-06-16,BYD Qin Plus DM-i,Sedan,PHEV,2021,Germany,Europe,Fleet,Financing,Salesperson_020,1,24205.51,0.0572,1384.56,22820.95,18352.4,4468.55,CUST-54076,Individual,44,5.0,2026-06
BYD-102476,2026-02-23,BYD Tang,SUV,EV,2021,China,Asia,Fleet,Financing,Salesperson_033,1,64653.93,0.0737,4764.99,59888.94,50741.76,9147.17,CUST-95607,Individual,51,3.5,2026-02
BYD-102477,2025-09-24,BYD Seal,Sedan,EV,2023,Brazil,South America,Online,Financing,Salesperson_085,1,37331.96,0.0598,2232.45,35099.51,30687.45,4412.06,CUST-54776,Individual,49,4.6,2025-09
BYD-102478,2024-05-14,BYD Shark,Pickup,PHEV,2024,United Kingdom,Europe,Dealership,Financing,Salesperson_063,3,59664.39,0.0441,7893.6,171099.57,125845.33,45254.25,CUST-75055,Individual,59,3.8,2024-05
BYD-102479,2025-09-03,BYD Yuan Plus,SUV,EV,2022,Thailand,Asia,Fleet,Cash,Salesperson_029,1,31207.42,0.0485,1513.56,29693.86,21727.71,7966.15,CUST-54515,Individual,38,4.5,2025-09
BYD-102480,2025-01-20,BYD Qin Plus DM-i,Sedan,PHEV,2021,Pakistan,Asia,Online,Cash,Salesperson_019,2,20187.53,0.0404,1631.15,38743.91,32618.0,6125.91,CUST-22802,Individual,56,3.9,2025-01
BYD-102481,2024-06-06,BYD Song Plus DM-i,SUV,PHEV,2021,Mexico,North America,Dealership,Lease,Salesperson_026,2,32791.16,0.0463,3036.46,62545.86,50875.59,11670.27,CUST-82642,Individual,12,4.0,2024-06
BYD-102482,2024-06-15,BYD Seagull,Hatchback,EV,2023,UAE,Middle East,Online,Financing,Salesperson_094,1,11773.72,0.0303,356.74,11416.98,9059.82,2357.15,CUST-43933,Individual,42,4.8,2024-06
BYD-102483,2024-07-04,BYD Dolphin,Hatchback,EV,2023,Australia,Oceania,Corporate,Financing,Salesperson_071,3,27238.49,0.0218,1781.4,79934.07,61523.77,18410.3,CUST-27369,Business,3,4.4,2024-07
BYD-102484,2026-05-01,BYD Shark,Pickup,PHEV,2024,China,Asia,Dealership,Financing,Salesperson_096,2,61392.12,0.0412,5058.71,117725.53,94055.77,23669.76,CUST-36364,Individual,58,3.8,2026-05
BYD-102485,2025-12-10,BYD Seagull,Hatchback,EV,2023,Germany,Europe,Fleet,Cash,Salesperson_001,3,11922.2,0.0959,3430.02,32336.58,27289.32,5047.27,CUST-78908,Individual,24,3.5,2025-12
BYD-102486,2026-02-28,BYD Yuan Plus,SUV,EV,2022,Germany,Europe,Dealership,Financing,Salesperson_081,1,24993.85,0.0197,492.38,24501.47,20688.62,3812.85,CUST-93580,Individual,19,3.8,2026-02
BYD-102487,2025-10-01,BYD Atto 3,SUV,EV,2022,Japan,Asia,Dealership,Financing,Salesperson_089,3,33823.54,0.0058,588.53,100882.09,88372.52,12509.57,CUST-21142,Individual,14,4.3,2025-10
BYD-102488,2026-04-08,BYD Han,Sedan,EV,2020,Brazil,South America,Dealership,Financing,Salesperson_046,3,55509.63,0.0914,15220.74,151308.15,123300.15,28008.0,CUST-50209,Individual,46,3.6,2026-04
BYD-102489,2026-07-13,BYD Qin Plus DM-i,Sedan,PHEV,2021,Thailand,Asia,Dealership,Lease,Salesperson_046,5,18092.06,0.0617,5581.4,84878.9,61615.83,23263.07,CUST-90828,Individual,59,4.4,2026-07
BYD-102490,2024-06-18,BYD Seagull,Hatchback,EV,2023,China,Asia,Dealership,Lease,Salesperson_095,1,12851.6,0.0141,181.21,12670.39,10226.75,2443.64,CUST-13010,Business,15,3.7,2024-06
BYD-102491,2026-01-08,BYD Seal,Sedan,EV,2023,United Kingdom,Europe,Fleet,Lease,Salesperson_080,3,41505.39,0.0586,7296.65,117219.52,92873.34,24346.18,CUST-11828,Individual,27,4.2,2026-01
BYD-102492,2025-03-24,BYD Qin Plus DM-i,Sedan,PHEV,2021,United Kingdom,Europe,Corporate,Cash,Salesperson_083,1,24879.0,0.0669,1664.41,23214.59,19189.76,4024.83,CUST-62771,Individual,28,4.5,2025-03
BYD-102493,2024-02-14,BYD Yuan Plus,SUV,EV,2022,UAE,Middle East,Online,Cash,Salesperson_092,1,30166.49,0.0434,1309.23,28857.26,22093.38,6763.88,CUST-63012,Individual,48,4.0,2024-02
BYD-102494,2025-02-24,BYD Tang,SUV,EV,2021,United Kingdom,Europe,Fleet,Cash,Salesperson_098,3,71482.13,0.0558,11966.11,202480.28,149583.67,52896.61,CUST-64174,Individual,42,4.9,2025-02
BYD-102495,2025-01-08,BYD Han,Sedan,EV,2020,Mexico,North America,Online,Cash,Salesperson_011,3,58006.18,0.0,0.0,174018.54,145113.18,28905.36,CUST-41725,Government,48,4.5,2025-01
BYD-102496,2025-11-23,BYD Seagull,Hatchback,EV,2023,China,Asia,Corporate,Cash,Salesperson_099,1,12544.1,0.0466,584.56,11959.54,9737.11,2222.43,CUST-28086,Government,41,3.8,2025-11
BYD-102497,2026-01-06,BYD Atto 3,SUV,EV,2022,Thailand,Asia,Corporate,Lease,Salesperson_036,1,37851.15,0.0303,1146.89,36704.26,31802.56,4901.7,CUST-27064,Individual,51,3.7,2026-01
BYD-102498,2024-08-31,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Corporate,Financing,Salesperson_021,1,47463.25,0.0713,3384.13,44079.12,31824.76,12254.37,CUST-58105,Individual,45,5.0,2024-08
BYD-102499,2025-03-30,BYD Shark,Pickup,PHEV,2024,United Kingdom,Europe,Fleet,Lease,Salesperson_056,1,51268.51,0.0742,3804.12,47464.39,41019.07,6445.32,CUST-81198,Individual,35,4.9,2025-03
BYD-102500,2025-09-17,BYD Shark,Pickup,PHEV,2024,Thailand,Asia,Fleet,Lease,Salesperson_054,3,53004.98,0.0373,5931.26,153083.68,127913.66,25170.02,CUST-24366,Individual,10,4.1,2025-09
BYD-102501,2024-10-18,BYD Dolphin,Hatchback,EV,2023,Thailand,Asia,Corporate,Financing,Salesperson_034,1,24339.82,0.0,0.0,24339.82,18264.11,6075.71,CUST-67156,Individual,15,4.5,2024-10
BYD-102502,2026-02-09,BYD Atto 3,SUV,EV,2022,Japan,Asia,Corporate,Financing,Salesperson_006,3,34126.33,0.072,7371.29,95007.7,82086.7,12921.01,CUST-10623,Individual,28,4.1,2026-02
BYD-102503,2026-02-05,BYD Seagull,Hatchback,EV,2023,Mexico,North America,Dealership,Lease,Salesperson_022,1,12468.26,0.0815,1016.16,11452.1,10063.92,1388.18,CUST-26845,Individual,58,4.7,2026-02
BYD-102504,2026-03-13,BYD Atto 3,SUV,EV,2022,Pakistan,Asia,Fleet,Cash,Salesperson_011,1,37569.75,0.028,1051.95,36517.8,29886.95,6630.85,CUST-29705,Individual,19,4.4,2026-03
BYD-102505,2025-04-04,BYD Seal,Sedan,EV,2023,Thailand,Asia,Corporate,Financing,Salesperson_013,1,44464.72,0.0979,4353.1,40111.62,34723.63,5388.0,CUST-37158,Individual,26,3.2,2025-04
BYD-102506,2024-08-27,BYD Seal,Sedan,EV,2023,United Kingdom,Europe,Dealership,Financing,Salesperson_021,1,41201.38,0.0503,2072.43,39128.95,31638.38,7490.57,CUST-72484,Individual,26,4.9,2024-08
BYD-102507,2025-06-30,BYD Qin Plus DM-i,Sedan,PHEV,2021,Thailand,Asia,Corporate,Cash,Salesperson_038,1,21099.3,0.0523,1103.49,19995.81,14778.68,5217.13,CUST-74541,Individual,14,4.275664983164983,2025-06
BYD-102508,2024-09-01,BYD Yuan Plus,SUV,EV,2022,Brazil,South America,Corporate,Lease,Salesperson_001,1,34901.23,0.0,0.0,34901.23,26879.75,8021.48,CUST-86288,Individual,33,4.0,2024-09
BYD-102509,2024-11-12,BYD Yuan Plus,SUV,EV,2022,UAE,Middle East,Fleet,Financing,Salesperson_062,5,30955.55,0.0547,8466.34,146311.41,113850.37,32461.04,CUST-92118,Individual,60,4.5,2024-11
BYD-102510,2026-04-08,BYD Atto 3,SUV,EV,2022,Japan,Asia,Online,Lease,Salesperson_026,1,35765.24,0.0483,1727.46,34037.78,28204.58,5833.2,CUST-86269,Individual,18,4.9,2026-04
BYD-102511,2026-03-14,BYD Seal,Sedan,EV,2023,UAE,Middle East,Dealership,Lease,Salesperson_074,2,36626.03,0.0444,3252.39,69999.67,53639.63,16360.04,CUST-44615,Individual,44,5.0,2026-03
BYD-102512,2025-04-25,BYD Song Plus DM-i,SUV,PHEV,2021,Thailand,Asia,Corporate,Financing,Salesperson_053,1,28839.65,0.1183,3411.73,25427.92,20021.84,5406.08,CUST-56273,Individual,18,4.6,2025-04
BYD-102513,2026-07-14,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Corporate,Cash,Salesperson_047,1,24119.48,0.019,458.27,23661.21,18272.95,5388.26,CUST-17606,Individual,32,4.5,2026-07
BYD-102514,2026-05-05,BYD Han,Sedan,EV,2020,China,Asia,Fleet,Cash,Salesperson_017,1,55063.84,0.0886,4878.66,50185.18,39219.66,10965.52,CUST-57576,Individual,30,4.8,2026-05
BYD-102515,2024-07-17,BYD Song Plus DM-i,SUV,PHEV,2021,UAE,Middle East,Dealership,Cash,Salesperson_050,2,35211.11,0.0129,908.45,69513.77,60140.16,9373.62,CUST-43508,Individual,5,4.8,2024-07
BYD-102516,2025-01-11,BYD Seagull,Hatchback,EV,2023,Germany,Europe,Dealership,Financing,Salesperson_031,1,12516.9,0.0719,899.97,11616.93,10089.31,1527.62,CUST-87306,Individual,35,4.6,2025-01
BYD-102517,2025-11-25,BYD Atto 3,SUV,EV,2022,Germany,Europe,Dealership,Financing,Salesperson_006,1,45278.86,0.0715,3237.44,42041.42,33189.0,8852.43,CUST-56318,Individual,53,3.6,2025-11
BYD-102518,2025-08-07,BYD Dolphin,Hatchback,EV,2023,Japan,Asia,Corporate,Financing,Salesperson_002,3,23626.57,0.1156,8193.69,62686.02,46013.84,16672.17,CUST-31835,Business,26,4.4,2025-08
BYD-102519,2025-03-27,BYD Shark,Pickup,PHEV,2024,Japan,Asia,Online,Lease,Salesperson_006,1,56685.94,0.0987,5594.9,51091.04,36875.05,14215.99,CUST-29985,Individual,32,4.5,2025-03
BYD-102520,2025-04-17,BYD Shark,Pickup,PHEV,2024,Pakistan,Asia,Online,Lease,Salesperson_004,10,47554.01,0.065,30910.11,444629.99,324309.72,120320.27,CUST-27216,Individual,42,3.5,2025-04
BYD-102521,2026-02-26,BYD Dolphin,Hatchback,EV,2023,United Kingdom,Europe,Fleet,Cash,Salesperson_089,1,23374.35,0.0449,1049.51,22324.84,18246.75,4078.09,CUST-43173,Individual,50,4.6,2026-02
BYD-102522,2024-10-15,BYD Han,Sedan,EV,2020,UAE,Middle East,Fleet,Cash,Salesperson_015,2,59712.75,0.0748,8933.03,110492.47,89603.63,20888.85,CUST-92575,Individual,30,3.7,2024-10
BYD-102523,2026-03-07,BYD Shark,Pickup,PHEV,2024,Brazil,South America,Corporate,Cash,Salesperson_018,5,54903.05,0.0,0.0,274515.25,199480.79,75034.46,CUST-85146,Individual,49,5.0,2026-03
BYD-102524,2025-01-26,BYD Yuan Plus,SUV,EV,2022,United Kingdom,Europe,Fleet,Lease,Salesperson_042,3,29551.97,0.0837,7420.5,81235.41,70805.07,10430.34,CUST-82216,Business,41,3.9,2025-01
BYD-102525,2025-05-29,BYD Tang,SUV,EV,2021,Australia,Oceania,Online,Cash,Salesperson_041,10,61685.59,0.0719,44351.94,572503.96,466296.31,106207.65,CUST-97846,Individual,4,4.8,2025-05
BYD-102526,2025-06-24,BYD Tang,SUV,EV,2021,Japan,Asia,Fleet,Financing,Salesperson_029,5,58697.69,0.0602,17668.0,275820.45,211014.37,64806.07,CUST-60869,Individual,15,3.9,2025-06
BYD-102527,2025-03-04,BYD Seagull,Hatchback,EV,2023,Pakistan,Asia,Dealership,Lease,Salesperson_071,1,10923.33,0.0135,147.46,10775.87,7786.71,2989.16,CUST-70670,Government,39,5.0,2025-03
BYD-102528,2024-06-14,BYD Shark,Pickup,PHEV,2024,Germany,Europe,Online,Financing,Salesperson_037,1,55085.62,0.0713,3927.6,51158.02,39701.82,11456.2,CUST-90990,Individual,12,5.0,2024-06
BYD-102529,2026-04-16,BYD Song Plus DM-i,SUV,PHEV,2021,Germany,Europe,Online,Lease,Salesperson_088,10,30914.84,0.0458,14159.0,294989.4,219797.8,75191.61,CUST-95222,Individual,42,4.6,2026-04
BYD-102530,2024-07-23,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Dealership,Financing,Salesperson_090,1,34680.09,0.0408,1414.95,33265.14,27232.34,6032.8,CUST-50766,Individual,15,4.0,2024-07
BYD-102531,2026-03-31,BYD Qin Plus DM-i,Sedan,PHEV,2021,Germany,Europe,Corporate,Cash,Salesperson_054,1,19639.73,0.0399,783.63,18856.1,16501.38,2354.73,CUST-30966,Business,21,4.5,2026-03
BYD-102532,2025-09-11,BYD Dolphin,Hatchback,EV,2023,Australia,Oceania,Dealership,Financing,Salesperson_058,1,24590.25,0.0723,1777.88,22812.37,16536.17,6276.2,CUST-28542,Individual,8,3.9,2025-09
BYD-102533,2024-05-21,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Online,Cash,Salesperson_046,3,28215.16,0.0509,4308.45,80337.03,63062.7,17274.32,CUST-11498,Business,20,3.7,2024-05
BYD-102534,2026-06-12,BYD Seal,Sedan,EV,2023,United Kingdom,Europe,Fleet,Cash,Salesperson_088,1,42971.66,0.0494,2122.8,40848.86,29588.78,11260.08,CUST-57373,Individual,42,4.0,2026-06
BYD-102535,2024-09-13,BYD Atto 3,SUV,EV,2022,Pakistan,Asia,Dealership,Financing,Salesperson_064,1,37332.2,0.0146,545.05,36787.15,30485.6,6301.55,CUST-99802,Business,11,4.3,2024-09
BYD-102536,2024-02-23,BYD Seal,Sedan,EV,2023,United Kingdom,Europe,Corporate,Lease,Salesperson_008,1,36773.94,0.0683,2511.66,34262.28,26570.32,7691.96,CUST-76221,Government,19,3.9,2024-02
BYD-102537,2025-10-18,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Online,Cash,Salesperson_076,1,32258.03,0.056,1806.45,30451.58,23397.64,7053.94,CUST-55178,Individual,6,4.2,2025-10
BYD-102538,2025-05-07,BYD Song Plus DM-i,SUV,PHEV,2021,Australia,Oceania,Corporate,Financing,Salesperson_094,1,34655.13,0.0512,1774.34,32880.79,25070.14,7810.64,CUST-83994,Individual,56,4.0,2025-05
BYD-102539,2026-06-14,BYD Song Plus DM-i,SUV,PHEV,2021,Thailand,Asia,Corporate,Lease,Salesperson_007,1,35783.86,0.06,2147.03,33636.83,28586.73,5050.1,CUST-32091,Individual,52,4.3,2026-06
BYD-102540,2025-01-15,BYD Song Plus DM-i,SUV,PHEV,2021,UAE,Middle East,Dealership,Lease,Salesperson_068,1,32347.97,0.0202,653.43,31694.54,27554.35,4140.19,CUST-74443,Business,8,4.2,2025-01
BYD-102541,2025-07-21,BYD Shark,Pickup,PHEV,2024,Japan,Asia,Fleet,Lease,Salesperson_052,1,50295.28,0.0525,2640.5,47654.78,41664.94,5989.83,CUST-71563,Business,13,3.5,2025-07
BYD-102542,2026-08-14,BYD Shark,Pickup,PHEV,2024,Thailand,Asia,Dealership,Lease,Salesperson_031,1,65228.56,0.0787,5133.49,60095.07,47002.45,13092.62,CUST-55718,Individual,57,4.3,2026-08
BYD-102543,2024-04-15,BYD Han,Sedan,EV,2020,United Kingdom,Europe,Corporate,Financing,Salesperson_071,2,57222.09,0.0495,5664.99,108779.19,86934.52,21844.67,CUST-25685,Individual,56,3.9,2024-04
BYD-102544,2025-12-29,BYD Atto 3,SUV,EV,2022,United Kingdom,Europe,Online,Cash,Salesperson_096,1,35830.7,0.0525,1881.11,33949.59,24710.82,9238.76,CUST-40422,Business,44,3.8,2025-12
BYD-102545,2026-05-16,BYD Yuan Plus,SUV,EV,2022,UAE,Middle East,Fleet,Cash,Salesperson_001,2,28306.14,0.0,0.0,56612.28,41564.3,15047.98,CUST-10797,Individual,28,3.8,2026-05
BYD-102546,2025-06-12,BYD Seal,Sedan,EV,2023,Mexico,North America,Fleet,Financing,Salesperson_063,1,47725.78,0.0082,391.35,47334.43,34274.17,13060.26,CUST-94343,Individual,13,4.4,2025-06
BYD-102547,2026-05-21,BYD Han,Sedan,EV,2020,Thailand,Asia,Corporate,Cash,Salesperson_088,1,53477.95,0.0465,2486.72,50991.23,43382.35,7608.87,CUST-87628,Individual,10,4.5,2026-05
BYD-102548,2024-05-07,BYD Dolphin,Hatchback,EV,2023,Thailand,Asia,Fleet,Financing,Salesperson_006,1,22756.5,0.0767,1745.42,21011.08,18021.15,2989.92,CUST-97075,Individual,55,4.4,2024-05
BYD-102549,2024-10-18,BYD Dolphin,Hatchback,EV,2023,Japan,Asia,Online,Financing,Salesperson_059,3,25136.14,0.027,2036.03,73372.39,56610.15,16762.25,CUST-41609,Business,5,4.7,2024-10
BYD-102550,2024-03-26,BYD Qin Plus DM-i,Sedan,PHEV,2021,Mexico,North America,Fleet,Cash,Salesperson_057,3,22882.97,0.0809,5553.7,63095.21,52018.12,11077.09,CUST-98442,Business,4,4.3,2024-03
BYD-102551,2026-02-20,BYD Yuan Plus,SUV,EV,2022,Thailand,Asia,Online,Lease,Salesperson_069,1,30187.48,0.0574,1732.76,28454.72,23715.8,4738.92,CUST-73561,Individual,20,4.4,2026-02
BYD-102552,2024-06-13,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Online,Cash,Salesperson_074,1,32516.23,0.062,2016.01,30500.22,23123.07,7377.16,CUST-40173,Individual,4,3.8,2024-06
BYD-102553,2024-10-06,BYD Seal,Sedan,EV,2023,Australia,Oceania,Corporate,Lease,Salesperson_025,1,42154.83,0.0191,805.16,41349.67,29772.64,11577.03,CUST-29919,Business,28,4.6,2024-10
BYD-102554,2025-04-05,BYD Han,Sedan,EV,2020,Brazil,South America,Online,Financing,Salesperson_064,1,55356.76,0.0178,985.35,54371.41,41699.26,12672.15,CUST-84085,Individual,14,4.2,2025-04
BYD-102555,2026-07-16,BYD Seal,Sedan,EV,2023,Mexico,North America,Dealership,Lease,Salesperson_062,1,50532.32,0.0356,1798.95,48733.37,36252.56,12480.8,CUST-71909,Individual,39,4.6,2026-07
BYD-102556,2025-06-09,BYD Song Plus DM-i,SUV,PHEV,2021,United Kingdom,Europe,Fleet,Lease,Salesperson_044,3,28405.15,0.0488,4158.51,81056.94,62618.18,18438.76,CUST-31799,Individual,28,4.2,2025-06
BYD-102557,2024-05-30,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Fleet,Financing,Salesperson_073,1,26038.72,0.046,1197.78,24840.94,21565.83,3275.11,CUST-84149,Individual,38,4.3,2024-05
BYD-102558,2026-04-30,BYD Shark,Pickup,PHEV,2024,Mexico,North America,Online,Cash,Salesperson_004,1,52406.41,0.1002,5251.12,47155.29,38109.88,9045.41,CUST-21617,Individual,18,3.9,2026-04
BYD-102559,2025-03-23,BYD Atto 3,SUV,EV,2022,Germany,Europe,Online,Lease,Salesperson_020,2,40483.18,0.0025,202.42,80763.94,70874.32,9889.62,CUST-49170,Individual,16,4.2,2025-03
BYD-102560,2024-04-03,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Online,Cash,Salesperson_064,10,24127.69,0.0086,2074.98,239201.92,199961.57,39240.35,CUST-18163,Individual,4,5.0,2024-04
BYD-102561,2026-07-21,BYD Yuan Plus,SUV,EV,2022,UAE,Middle East,Dealership,Financing,Salesperson_093,1,29832.88,0.0423,1261.93,28570.95,21502.51,7068.44,CUST-33853,Individual,23,3.3,2026-07
BYD-102562,2024-08-15,BYD Seagull,Hatchback,EV,2023,China,Asia,Fleet,Lease,Salesperson_062,5,11343.71,0.0707,4010.0,52708.55,41338.76,11369.79,CUST-97524,Government,9,4.0,2024-08
BYD-102563,2026-04-16,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Dealership,Cash,Salesperson_049,1,37956.62,0.0418,1586.59,36370.03,29436.52,6933.52,CUST-29589,Individual,55,4.7,2026-04
BYD-102564,2025-04-06,BYD Atto 3,SUV,EV,2022,United Kingdom,Europe,Fleet,Cash,Salesperson_081,1,38297.39,0.0545,2087.21,36210.18,27053.15,9157.03,CUST-67244,Individual,13,3.9,2025-04
BYD-102565,2026-06-24,BYD Tang,SUV,EV,2021,Pakistan,Asia,Corporate,Lease,Salesperson_039,2,64050.43,0.0631,8083.16,120017.7,87134.64,32883.05,CUST-76494,Business,58,4.4,2026-06
BYD-102566,2024-12-23,BYD Atto 3,SUV,EV,2022,Brazil,South America,Corporate,Financing,Salesperson_098,3,39378.9,0.0618,7300.85,110835.85,84594.33,26241.52,CUST-14113,Business,46,4.2,2024-12
BYD-102567,2026-08-10,BYD Song Plus DM-i,SUV,PHEV,2021,Japan,Asia,Online,Financing,Salesperson_073,1,32128.58,0.0025,80.32,32048.26,25399.88,6648.38,CUST-80719,Business,56,4.8,2026-08
BYD-102568,2024-01-28,BYD Atto 3,SUV,EV,2022,Germany,Europe,Dealership,Cash,Salesperson_091,2,40215.98,0.0644,5179.82,75252.14,54347.62,20904.52,CUST-25853,Individual,31,4.2,2024-01
BYD-102569,2025-02-28,BYD Qin Plus DM-i,Sedan,PHEV,2021,Thailand,Asia,Fleet,Lease,Salesperson_052,2,20840.09,0.0292,1217.06,40463.12,33421.63,7041.49,CUST-47807,Individual,59,3.4,2025-02
BYD-102570,2024-02-24,BYD Tang,SUV,EV,2021,Germany,Europe,Corporate,Financing,Salesperson_041,2,62574.79,0.0328,4104.91,121044.67,92627.73,28416.94,CUST-62221,Individual,60,5.0,2024-02
BYD-102571,2025-02-09,BYD Shark,Pickup,PHEV,2024,UAE,Middle East,Online,Lease,Salesperson_090,1,53207.18,0.081,4309.78,48897.4,36840.21,12057.19,CUST-42379,Individual,39,4.2,2025-02
BYD-102572,2025-05-29,BYD Shark,Pickup,PHEV,2024,UAE,Middle East,Fleet,Lease,Salesperson_010,2,55543.31,0.0772,8575.89,102510.73,87562.91,14947.82,CUST-52157,Individual,58,4.4,2025-05
BYD-102573,2025-01-17,BYD Tang,SUV,EV,2021,Mexico,North America,Dealership,Lease,Salesperson_095,3,58985.36,0.0463,8193.07,168763.01,135174.75,33588.27,CUST-53243,Individual,50,4.1,2025-01
BYD-102574,2024-08-29,BYD Shark,Pickup,PHEV,2024,United Kingdom,Europe,Fleet,Lease,Salesperson_090,2,56432.54,0.0724,8171.43,104693.65,75617.39,29076.26,CUST-12260,Individual,56,4.4,2024-08
BYD-102575,2025-01-30,BYD Han,Sedan,EV,2020,Brazil,South America,Corporate,Financing,Salesperson_028,2,51250.21,0.1183,12125.8,90374.62,76277.3,14097.32,CUST-61916,Business,41,4.8,2025-01
BYD-102576,2024-03-24,BYD Dolphin,Hatchback,EV,2023,Brazil,South America,Fleet,Financing,Salesperson_013,2,23941.6,0.0655,3136.35,44746.85,39200.82,5546.03,CUST-95242,Individual,30,4.2,2024-03
BYD-102577,2025-01-18,BYD Dolphin,Hatchback,EV,2023,Pakistan,Asia,Dealership,Lease,Salesperson_014,1,24978.27,0.0239,596.98,24381.29,19692.49,4688.8,CUST-66241,Individual,42,3.9,2025-01
BYD-102578,2024-08-17,BYD Song Plus DM-i,SUV,PHEV,2021,Mexico,North America,Online,Financing,Salesperson_003,1,39470.52,0.0541,2135.36,37335.16,32453.43,4881.73,CUST-65733,Individual,6,3.6,2024-08
BYD-102579,2024-01-29,BYD Atto 3,SUV,EV,2022,Pakistan,Asia,Online,Cash,Salesperson_025,1,34564.26,0.0445,1538.11,33026.15,26158.98,6867.17,CUST-91962,Individual,6,4.9,2024-01
BYD-102580,2024-11-22,BYD Shark,Pickup,PHEV,2024,Japan,Asia,Corporate,Financing,Salesperson_023,2,45871.58,0.0582,5339.45,86403.71,66415.91,19987.79,CUST-93468,Business,29,4.1,2024-11
BYD-102581,2026-08-11,BYD Dolphin,Hatchback,EV,2023,United Kingdom,Europe,Corporate,Cash,Salesperson_066,1,25032.05,0.0472,1181.51,23850.54,18931.97,4918.57,CUST-51526,Individual,8,4.6,2026-08
BYD-102582,2024-04-11,BYD Seagull,Hatchback,EV,2023,Japan,Asia,Online,Financing,Salesperson_068,1,12934.68,0.0738,954.58,11980.1,10475.77,1504.33,CUST-47121,Individual,36,4.7,2024-04
